cyclone_id,cyclone_num,station_id,hour_maxrain,start,end,
196522,6512,50788,16,1965/8/7 8:40,1965/8/7 9:40, 
196522,6512,50978,15,1965/8/7 12:25,1965/8/7 13:25, 
196522,6512,54094,11,1965/8/7 9:03,1965/8/7 10:03, 
196522,6512,54292,16,1965/8/7 23:30,1965/8/8 0:30, 
196525,6513,58150,21,1965/8/20 20:00,1965/8/20 21:00, 
196525,6513,58221,40,1965/8/20 4:08,1965/8/20 5:08, 
196525,6513,58238,19,1965/8/20 12:56,1965/8/20 13:56, 
196525,6513,58251,89,1965/8/21 6:16,1965/8/21 7:16, 
196525,6513,58265,25,1965/8/19 9:07,1965/8/19 9:46, 
196525,6513,58457,41,1965/8/21 12:03,1965/8/21 13:03, 
196525,6513,58847,32,1965/8/20 7:32,1965/8/20 8:32, 
196526,6514,59663,24,1965/8/17 11:50,1965/8/17 12:50, 
196526,6514,59758,12,1965/8/17 7:49,1965/8/17 8:21, 
196530,6517,56969,33,1965/9/6 22:10,1965/9/6 23:10, 
196530,6517,59082,13,1965/9/6 16:51,1965/9/6 17:51, 
196530,6517,59265,19,1965/9/4 20:54,1965/9/4 21:54, 
196530,6517,59287,12,1965/9/4 16:00,1965/9/4 16:54, 
196530,6517,59431,12,1965/9/6 13:16,1965/9/6 14:14, 
196530,6517,59644,47,1965/9/5 20:32,1965/9/5 21:32, 
196530,6517,59663,10,1965/9/7 7:01,1965/9/7 7:41, 
196535,6521,59287,25,1965/9/29 1:56,1965/9/29 2:56, 
196535,6521,59316,27,1965/9/28 9:37,1965/9/28 10:37, 
196535,6521,59501,17,1965/9/27 3:07,1965/9/27 4:07, 
196535,6521,59663,28,1965/9/27 18:54,1965/9/27 19:54, 
196535,6521,59838,12,1965/9/27 10:06,1965/9/27 11:06, 
196539,6522,59287,12,1965/11/11 3:57,1965/11/11 4:57, 
196539,6522,59501,11,1965/11/10 12:33,1965/11/10 13:33, 
196539,6522,59663,19,1965/11/12 1:10,1965/11/12 2:10, 
196604,6603,59117,11,1966/5/29 14:12,1966/5/29 15:12, 
196606,6605,57957,17,1966/7/14 18:28,1966/7/14 19:28, 
196606,6605,59117,12,1966/7/14 12:20,1966/7/14 13:20, 
196606,6605,59265,17,1966/7/14 11:10,1966/7/14 12:10, 
196606,6605,59287,29,1966/7/14 3:34,1966/7/14 4:34, 
196606,6605,59293,27,1966/7/14 4:45,1966/7/14 5:45, 
196606,6605,59316,15,1966/7/13 22:35,1966/7/13 23:35, 
196606,6605,59501,26,1966/7/14 7:28,1966/7/14 8:28, 
196606,6605,59663,28,1966/7/15 4:06,1966/7/15 5:06, 
196607,6606,57972,12,1966/7/17 16:27,1966/7/17 17:00, 
196607,6606,59082,13,1966/7/17 13:56,1966/7/17 14:35, 
196607,6606,59265,20,1966/7/18 11:13,1966/7/18 12:13, 
196607,6606,59293,14,1966/7/17 12:21,1966/7/17 13:21, 
196607,6606,59316,29,1966/7/17 10:28,1966/7/17 11:28, 
196607,6606,59663,31,1966/7/18 0:45,1966/7/18 1:45, 
196607,6606,59758,22,1966/7/18 12:56,1966/7/18 13:25, 
196611,6608,56651,12,1966/7/28 1:25,1966/7/28 2:25, 
196611,6608,56951,53,1966/7/28 15:12,1966/7/28 16:12, 
196611,6608,56964,20,1966/7/28 8:13,1966/7/28 9:13, 
196611,6608,56969,21,1966/7/26 15:18,1966/7/26 16:18, 
196611,6608,59134,12,1966/7/26 0:23,1966/7/26 1:23, 
196611,6608,59211,12,1966/7/26 17:47,1966/7/26 18:20, 
196611,6608,59431,26,1966/7/27 7:30,1966/7/27 8:30, 
196611,6608,59501,19,1966/7/25 11:32,1966/7/25 12:32, 
196611,6608,59644,42,1966/7/26 18:45,1966/7/26 19:45, 
196611,6608,59663,19,1966/7/26 13:43,1966/7/26 14:43, 
196611,6608,59758,43,1966/7/26 6:15,1966/7/26 7:15, 
196611,6608,59838,108,1966/7/26 2:00,1966/7/26 3:00, 
196612,6609,56969,22,1966/8/4 6:34,1966/8/4 7:34, 
196612,6609,59082,19,1966/8/1 15:10,1966/8/1 16:10, 
196612,6609,59265,14,1966/8/1 14:11,1966/8/1 15:07, 
196612,6609,59501,15,1966/8/1 10:47,1966/8/1 11:47, 
196612,6609,59644,45,1966/8/1 15:34,1966/8/1 16:34, 
196612,6609,59663,42,1966/8/1 11:42,1966/8/1 12:42, 
196612,6609,59758,39,1966/8/1 11:01,1966/8/1 12:01, 
196616,6611,57972,10,1966/8/18 18:47,1966/8/18 19:47, 
196616,6611,58477,13,1966/8/19 16:09,1966/8/19 17:09, 
196616,6611,58847,21,1966/8/17 3:58,1966/8/17 4:58, 
196616,6611,59117,31,1966/8/17 22:29,1966/8/17 23:29, 
196616,6611,59316,23,1966/8/18 6:04,1966/8/18 7:04, 
196618,6612,50756,17,1966/8/27 12:00,1966/8/27 13:00, 
196618,6612,50953,17,1966/8/27 4:32,1966/8/27 5:32, 
196618,6612,54026,15,1966/8/27 0:34,1966/8/27 1:34, 
196618,6612,54135,13,1966/8/26 19:20,1966/8/26 20:20, 
196618,6612,54423,12,1966/8/25 19:36,1966/8/25 20:36, 
196618,6612,54471,21,1966/8/25 15:11,1966/8/25 16:11, 
196618,6612,54497,11,1966/8/26 13:26,1966/8/26 14:26, 
196620,6614,58847,39,1966/9/4 0:55,1966/9/4 1:55, 
196620,6614,59117,17,1966/9/4 14:48,1966/9/4 15:25, 
196620,6614,59316,20,1966/9/5 4:02,1966/9/5 5:02, 
196621,6615,54776,20,1966/9/8 12:07,1966/9/8 13:07, 
196621,6615,58150,13,1966/9/7 15:51,1966/9/7 16:51, 
196621,6615,58238,13,1966/9/8 1:51,1966/9/8 2:51, 
196621,6615,58251,44,1966/9/7 20:03,1966/9/7 21:03, 
196621,6615,58265,67,1966/9/8 3:20,1966/9/8 4:20, 
196621,6615,58457,27,1966/9/7 9:14,1966/9/7 10:14, 
196621,6615,58472,43,1966/9/5 6:12,1966/9/5 7:12, 
196621,6615,58477,37,1966/9/5 4:57,1966/9/5 5:57, 
196709,6700,59663,19,1967/6/27 4:30,1967/6/27 5:30, 
196730,6700,59758,10,1967/8/26 12:51,1967/8/26 13:35, 
196730,6700,59838,10,1967/8/26 16:05,1967/8/26 16:55, 
196708,6702,57799,43,1967/7/1 9:10,1967/7/1 10:10, 
196708,6702,59082,14,1967/6/30 20:13,1967/6/30 21:13, 
196708,6702,59287,52,1967/6/30 5:04,1967/6/30 6:04, 
196708,6702,59293,14,1967/6/30 13:13,1967/6/30 14:13, 
196708,6702,59316,36,1967/7/1 23:40,1967/7/2 0:40, 
196711,6704,57993,21,1967/7/13 1:55,1967/7/13 2:55, 
196714,6705,54094,12,1967/7/31 14:04,1967/7/31 14:56, 
196714,6705,54273,13,1967/7/29 11:10,1967/7/29 12:10, 
196714,6705,54342,16,1967/7/28 12:42,1967/7/28 13:42, 
196714,6705,54374,17,1967/7/31 16:53,1967/7/31 17:53, 
196714,6705,54471,15,1967/7/28 12:54,1967/7/28 13:54, 
196714,6705,54497,32,1967/7/28 9:46,1967/7/28 10:46, 
196714,6705,54511,26,1967/7/28 15:10,1967/7/28 16:10, 
196714,6705,54662,20,1967/7/29 11:00,1967/7/29 12:00, 
196714,6705,54776,27,1967/7/29 8:56,1967/7/29 9:56, 
196717,6706,57745,11,1967/8/5 16:07,1967/8/5 16:34, 
196717,6706,57957,28,1967/8/4 12:32,1967/8/4 13:32, 
196717,6706,59117,31,1967/8/3 12:08,1967/8/3 13:08, 
196717,6706,59134,20,1967/8/2 9:18,1967/8/2 10:18, 
196717,6706,59211,42,1967/8/5 20:50,1967/8/5 21:50, 
196717,6706,59287,34,1967/8/3 12:27,1967/8/3 13:27, 
196717,6706,59293,21,1967/8/2 17:54,1967/8/2 18:26, 
196717,6706,59644,25,1967/8/5 7:48,1967/8/5 8:48, 
196717,6706,59663,34,1967/8/4 4:38,1967/8/4 5:38, 
196717,6706,59758,34,1967/8/2 16:11,1967/8/2 17:11, 
196717,6706,59838,25,1967/8/2 1:31,1967/8/2 2:31, 
196719,6708,58847,12,1967/7/31 9:58,1967/7/31 10:58, 
196722,6709,57993,15,1967/8/12 15:11,1967/8/12 16:11, 
196722,6709,59287,16,1967/8/11 17:28,1967/8/11 18:28, 
196722,6709,59293,27,1967/8/10 16:23,1967/8/10 16:55, 
196722,6709,59431,15,1967/8/10 14:09,1967/8/10 14:42, 
196722,6709,59501,16,1967/8/13 6:00,1967/8/13 7:00, 
196722,6709,59663,64,1967/8/12 11:58,1967/8/12 12:58, 
196722,6709,59838,49,1967/8/10 8:57,1967/8/10 9:44, 
196724,6710,56739,18,1967/8/19 21:40,1967/8/19 22:40, 
196724,6710,56951,11,1967/8/19 15:48,1967/8/19 16:48, 
196724,6710,56964,24,1967/8/19 4:27,1967/8/19 5:27, 
196724,6710,56969,20,1967/8/19 11:23,1967/8/19 12:23, 
196724,6710,59082,11,1967/8/17 14:10,1967/8/17 15:10, 
196724,6710,59211,18,1967/8/18 19:30,1967/8/18 20:30, 
196724,6710,59287,20,1967/8/17 12:44,1967/8/17 13:44, 
196724,6710,59293,12,1967/8/17 0:46,1967/8/17 1:46, 
196724,6710,59316,27,1967/8/16 7:48,1967/8/16 8:48, 
196724,6710,59431,32,1967/8/15 14:05,1967/8/15 15:05, 
196724,6710,59644,21,1967/8/18 8:30,1967/8/18 9:30, 
196724,6710,59663,21,1967/8/17 8:30,1967/8/17 9:30, 
196724,6710,59758,27,1967/8/16 18:25,1967/8/16 19:25, 
196724,6710,59838,53,1967/8/17 7:20,1967/8/17 8:20, 
196726,6711,57745,15,1967/8/22 18:48,1967/8/22 19:32, 
196726,6711,57957,15,1967/8/23 3:56,1967/8/23 4:56, 
196726,6711,59117,16,1967/8/20 15:18,1967/8/20 15:42, 
196726,6711,59134,23,1967/8/20 19:36,1967/8/20 20:36, 
196726,6711,59265,11,1967/8/22 7:48,1967/8/22 8:48, 
196726,6711,59287,16,1967/8/21 21:41,1967/8/21 22:41, 
196726,6711,59293,16,1967/8/22 8:10,1967/8/22 9:10, 
196726,6711,59316,16,1967/8/21 0:08,1967/8/21 1:08, 
196726,6711,59431,24,1967/8/21 18:30,1967/8/21 19:30, 
196726,6711,59501,15,1967/8/21 15:32,1967/8/21 16:32, 
196726,6711,59663,21,1967/8/20 20:23,1967/8/20 21:23, 
196731,6714,57957,12,1967/8/31 10:33,1967/8/31 11:33, 
196731,6714,57993,28,1967/8/31 0:24,1967/8/31 1:24, 
196731,6714,59082,18,1967/8/30 16:30,1967/8/30 17:30, 
196731,6714,59117,33,1967/8/30 14:05,1967/8/30 15:05, 
196731,6714,59287,43,1967/8/31 0:24,1967/8/31 1:24, 
196731,6714,59431,19,1967/8/31 1:47,1967/8/31 2:47, 
196731,6714,59501,14,1967/8/31 13:37,1967/8/31 14:20, 
196733,6715,59023,27,1967/9/6 13:50,1967/9/6 14:50, 
196733,6715,59287,14,1967/9/6 2:18,1967/9/6 3:18, 
196733,6715,59316,11,1967/9/6 3:48,1967/9/6 4:48, 
196733,6715,59431,27,1967/9/5 20:22,1967/9/5 21:22, 
196733,6715,59501,44,1967/9/6 23:13,1967/9/7 0:13, 
196733,6715,59758,13,1967/9/6 3:03,1967/9/6 4:03, 
196733,6715,59838,13,1967/9/6 11:29,1967/9/6 12:29, 
196747,6718,59758,10,1967/10/19 18:24,1967/10/19 19:24, 
196749,6720,59663,19,1967/11/7 22:03,1967/11/7 23:03, 
196813,6800,59082,13,1968/8/6 14:58,1968/8/6 15:58, 
196813,6800,59501,19,1968/8/6 13:16,1968/8/6 14:16, 
196813,6800,59663,21,1968/8/7 3:20,1968/8/7 4:20, 
196813,6800,59838,10,1968/8/5 14:35,1968/8/5 15:35, 
196809,6803,59316,11,1968/7/26 14:00,1968/7/26 15:00, 
196810,6805,59758,12,1968/7/23 8:30,1968/7/23 9:10, 
196810,6805,59838,16,1968/7/24 12:40,1968/7/24 13:40, 
196815,6806,56969,14,1968/8/13 16:44,1968/8/13 17:44, 
196815,6806,57972,38,1968/8/12 23:52,1968/8/13 0:52, 
196815,6806,59023,25,1968/8/14 17:40,1968/8/14 18:40, 
196815,6806,59663,11,1968/8/13 2:21,1968/8/13 3:21, 
196815,6806,59758,13,1968/8/12 11:22,1968/8/12 12:22, 
196815,6806,59838,42,1968/8/13 8:58,1968/8/13 9:58, 
196817,6808,57662,12,1968/8/22 15:00,1968/8/22 16:00, 
196817,6808,57866,19,1968/8/22 20:11,1968/8/22 21:11, 
196817,6808,57993,20,1968/8/21 15:10,1968/8/21 15:40, 
196817,6808,58477,18,1968/8/22 6:12,1968/8/22 7:12, 
196817,6808,58847,14,1968/8/22 11:21,1968/8/22 12:21, 
196817,6808,59117,11,1968/8/22 8:00,1968/8/22 9:00, 
196817,6808,59265,18,1968/8/22 17:43,1968/8/22 18:43, 
196817,6808,59287,29,1968/8/21 23:08,1968/8/22 0:08, 
196817,6808,59316,20,1968/8/21 14:20,1968/8/21 15:20, 
196817,6808,59501,38,1968/8/22 2:50,1968/8/22 3:50, 
196817,6808,59663,33,1968/8/22 2:34,1968/8/22 3:34, 
196817,6808,59758,16,1968/8/21 11:20,1968/8/21 12:20, 
196823,6810,59758,46,1968/9/2 8:40,1968/9/2 9:40, 
196823,6810,59838,65,1968/9/3 0:48,1968/9/3 1:48, 
196821,6811,59293,11,1968/9/8 16:44,1968/9/8 17:25, 
196827,6814,59134,14,1968/10/2 8:20,1968/10/2 9:20, 
196827,6814,59316,20,1968/10/1 9:24,1968/10/1 10:24, 
196905,6901,56951,25,1969/7/12 8:36,1969/7/12 9:36, 
196908,6902,56964,16,1969/7/25 18:42,1969/7/25 19:42, 
196908,6902,56969,14,1969/7/26 1:21,1969/7/26 2:21, 
196908,6902,59023,10,1969/7/25 14:38,1969/7/25 15:16, 
196908,6902,59082,20,1969/7/24 16:56,1969/7/24 17:56, 
196908,6902,59293,19,1969/7/23 13:56,1969/7/23 14:56, 
196908,6902,59316,11,1969/7/24 23:29,1969/7/25 0:11, 
196908,6902,59501,13,1969/7/23 10:25,1969/7/23 11:25, 
196908,6902,59758,30,1969/7/24 18:32,1969/7/24 18:43, 
196907,6903,56651,12,1969/7/30 6:10,1969/7/30 7:10, 
196907,6903,56739,18,1969/7/30 22:36,1969/7/30 23:36, 
196907,6903,56951,12,1969/8/1 1:18,1969/8/1 2:18, 
196907,6903,56964,23,1969/7/31 21:04,1969/7/31 22:04, 
196907,6903,56969,17,1969/7/31 5:54,1969/7/31 6:54, 
196907,6903,57902,11,1969/7/30 17:02,1969/7/30 18:02, 
196907,6903,59007,12,1969/7/31 0:02,1969/7/31 1:02, 
196907,6903,59023,19,1969/7/31 5:20,1969/7/31 6:20, 
196907,6903,59117,18,1969/7/29 7:51,1969/7/29 8:51, 
196907,6903,59265,41,1969/7/29 11:11,1969/7/29 12:11, 
196907,6903,59287,21,1969/7/29 0:00,1969/7/29 1:00, 
196907,6903,59293,24,1969/7/29 6:51,1969/7/29 7:51, 
196907,6903,59316,18,1969/7/29 3:25,1969/7/29 4:25, 
196907,6903,59431,36,1969/7/31 14:35,1969/7/31 15:35, 
196907,6903,59501,26,1969/7/29 3:43,1969/7/29 4:43, 
196907,6903,59663,27,1969/7/29 23:54,1969/7/30 0:54, 
196911,6906,57265,24,1969/8/10 14:41,1969/8/10 15:41, 
196911,6906,57297,13,1969/8/11 21:00,1969/8/11 22:00, 
196911,6906,57494,16,1969/8/12 6:01,1969/8/12 7:01, 
196911,6906,57662,19,1969/8/10 5:50,1969/8/10 6:50, 
196911,6906,57745,20,1969/8/10 23:36,1969/8/11 0:36, 
196911,6906,57799,58,1969/8/9 13:33,1969/8/9 14:33, 
196911,6906,57816,38,1969/8/10 23:00,1969/8/10 0:00, 
196911,6906,57957,16,1969/8/11 21:25,1969/8/11 22:25, 
196911,6906,57972,20,1969/8/10 17:57,1969/8/10 18:57, 
196911,6906,57993,12,1969/8/12 19:06,1969/8/12 19:31, 
196911,6906,58606,37,1969/8/9 13:17,1969/8/9 14:17, 
196911,6906,58847,14,1969/8/10 13:04,1969/8/10 14:04, 
196911,6906,59023,14,1969/8/12 14:49,1969/8/12 15:49, 
196911,6906,59117,20,1969/8/9 15:14,1969/8/9 16:14, 
196911,6906,59134,12,1969/8/11 7:00,1969/8/11 8:00, 
196911,6906,59287,24,1969/8/11 11:00,1969/8/11 12:00, 
196911,6906,59293,31,1969/8/9 14:27,1969/8/9 15:27, 
196911,6906,59316,45,1969/8/11 11:00,1969/8/11 12:00, 
196911,6906,59431,15,1969/8/11 18:11,1969/8/11 19:11, 
196911,6906,59501,26,1969/8/11 16:31,1969/8/11 17:31, 
196911,6906,59663,17,1969/8/11 1:49,1969/8/11 2:49, 
196913,6908,59758,14,1969/9/2 2:35,1969/9/2 2:45, 
196918,6910,58265,10,1969/9/15 4:15,1969/9/15 5:15, 
196918,6910,58472,13,1969/9/14 3:26,1969/9/14 4:26, 
196918,6910,58477,14,1969/9/14 8:24,1969/9/14 9:24, 
196918,6910,58847,16,1969/9/14 15:06,1969/9/14 16:06, 
196920,6911,58102,10,1969/9/29 23:01,1969/9/30 0:01, 
196920,6911,58150,13,1969/9/29 19:22,1969/9/29 20:22, 
196920,6911,58203,13,1969/9/29 3:24,1969/9/29 4:24, 
196920,6911,58221,15,1969/9/29 4:20,1969/9/29 5:20, 
196920,6911,58265,13,1969/9/30 0:10,1969/9/30 1:10, 
196920,6911,58314,18,1969/9/29 1:30,1969/9/29 2:30, 
196920,6911,58847,29,1969/9/27 5:52,1969/9/27 6:52, 
196920,6911,59117,12,1969/9/28 21:03,1969/9/28 22:03, 
196920,6911,59134,14,1969/9/28 9:22,1969/9/28 10:22, 
196920,6911,59501,31,1969/9/29 0:28,1969/9/29 1:28, 
197005,7000,59265,13,1970/6/23 13:30,1970/6/23 14:30, 
197005,7000,59293,20,1970/6/22 17:39,1970/6/22 18:20, 
197005,7000,59644,15,1970/6/23 21:38,1970/6/23 22:38, 
197005,7000,59663,56,1970/6/21 14:50,1970/6/21 15:50, 
197005,7000,59758,23,1970/6/23 9:37,1970/6/23 10:37, 
197005,7000,59838,15,1970/6/23 6:35,1970/6/23 7:35, 
197020,7000,59644,16,1970/8/19 20:35,1970/8/19 21:10, 
197020,7000,59758,21,1970/8/19 2:40,1970/8/19 3:40, 
197029,7000,59265,16,1970/9/4 16:42,1970/9/4 17:40, 
197029,7000,59431,10,1970/9/5 14:05,1970/9/5 14:34, 
197029,7000,59644,26,1970/9/4 15:23,1970/9/4 16:23, 
197029,7000,59663,10,1970/9/4 17:51,1970/9/4 18:33, 
197029,7000,59758,25,1970/9/5 0:45,1970/9/5 1:45, 
197034,7000,59287,16,1970/9/28 6:42,1970/9/28 7:42, 
197034,7000,59663,20,1970/9/27 21:38,1970/9/27 22:38, 
197034,7000,59758,11,1970/9/29 2:25,1970/9/29 3:25, 
197034,7000,59838,12,1970/9/28 15:09,1970/9/28 16:09, 
197008,7003,57993,17,1970/7/17 1:42,1970/7/17 2:42, 
197008,7003,58221,14,1970/7/17 14:56,1970/7/17 15:56, 
197008,7003,58265,17,1970/7/17 22:40,1970/7/17 23:40, 
197008,7003,58314,37,1970/7/17 13:00,1970/7/17 14:00, 
197008,7003,58527,35,1970/7/17 20:57,1970/7/17 21:57, 
197008,7003,59082,21,1970/7/17 4:51,1970/7/17 5:51, 
197008,7003,59265,15,1970/7/16 18:22,1970/7/16 19:22, 
197008,7003,59287,21,1970/7/15 20:07,1970/7/15 21:07, 
197008,7003,59293,34,1970/7/16 16:03,1970/7/16 17:03, 
197008,7003,59316,12,1970/7/15 19:49,1970/7/15 20:26, 
197008,7003,59501,22,1970/7/16 13:07,1970/7/16 14:07, 
197008,7003,59663,103,1970/7/16 15:53,1970/7/16 16:53, 
197014,7004,57957,23,1970/8/3 22:22,1970/8/3 23:22, 
197014,7004,59023,35,1970/8/4 15:08,1970/8/4 15:55, 
197014,7004,59134,16,1970/8/2 7:44,1970/8/2 8:44, 
197014,7004,59211,18,1970/8/4 18:14,1970/8/4 19:14, 
197014,7004,59265,23,1970/8/3 19:37,1970/8/3 20:37, 
197014,7004,59287,26,1970/8/2 19:18,1970/8/2 20:18, 
197014,7004,59293,25,1970/8/4 14:20,1970/8/4 15:20, 
197014,7004,59316,18,1970/8/4 13:14,1970/8/4 14:14, 
197014,7004,59431,21,1970/8/5 10:58,1970/8/5 11:58, 
197014,7004,59501,29,1970/8/3 4:48,1970/8/3 5:48, 
197014,7004,59644,18,1970/8/5 13:14,1970/8/5 14:14, 
197014,7004,59663,26,1970/8/4 3:57,1970/8/4 4:57, 
197017,7005,56951,16,1970/8/10 18:59,1970/8/10 19:59, 
197017,7005,56964,19,1970/8/10 3:19,1970/8/10 4:19, 
197017,7005,59023,19,1970/8/9 20:40,1970/8/9 21:09, 
197017,7005,59431,27,1970/8/9 22:10,1970/8/9 23:10, 
197017,7005,59501,36,1970/8/7 18:16,1970/8/7 19:16, 
197017,7005,59663,36,1970/8/8 15:21,1970/8/8 16:21, 
197019,7007,54377,12,1970/8/21 15:18,1970/8/21 16:18, 
197023,7008,58238,13,1970/8/29 19:15,1970/8/29 19:40, 
197023,7008,58477,14,1970/8/29 11:17,1970/8/29 12:17, 
197027,7010,57993,15,1970/9/9 17:00,1970/9/9 18:00, 
197027,7010,58150,25,1970/9/8 17:05,1970/9/8 18:05, 
197027,7010,58457,16,1970/9/9 18:26,1970/9/9 19:26, 
197027,7010,58477,14,1970/9/7 21:38,1970/9/7 22:10, 
197027,7010,58527,15,1970/9/9 18:52,1970/9/9 19:52, 
197027,7010,58847,18,1970/9/7 17:10,1970/9/7 18:00, 
197027,7010,59117,16,1970/9/8 18:49,1970/9/8 19:49, 
197027,7010,59134,12,1970/9/9 2:08,1970/9/9 3:08, 
197027,7010,59316,13,1970/9/9 21:22,1970/9/9 22:22, 
197027,7010,59501,15,1970/9/9 1:05,1970/9/9 2:05, 
197030,7011,59117,12,1970/9/15 23:25,1970/9/16 0:25, 
197030,7011,59293,12,1970/9/15 13:52,1970/9/15 14:52, 
197030,7011,59316,44,1970/9/14 16:50,1970/9/14 17:50, 
197030,7011,59501,53,1970/9/15 10:36,1970/9/15 11:36, 
197037,7012,59117,17,1970/10/8 5:06,1970/10/8 6:06, 
197037,7012,59316,13,1970/10/8 14:22,1970/10/8 15:22, 
197037,7012,59501,13,1970/10/8 19:58,1970/10/8 20:58, 
197039,7013,57799,10,1970/10/18 3:57,1970/10/18 4:57, 
197039,7013,59117,13,1970/10/16 16:24,1970/10/16 17:24, 
197039,7013,59265,10,1970/10/18 2:10,1970/10/18 3:10, 
197039,7013,59287,12,1970/10/17 11:08,1970/10/17 12:08, 
197039,7013,59293,12,1970/10/17 18:51,1970/10/17 19:51, 
197039,7013,59501,23,1970/10/18 3:15,1970/10/18 4:15, 
197039,7013,59663,19,1970/10/17 3:24,1970/10/17 4:24, 
197039,7013,59758,42,1970/10/17 0:48,1970/10/17 1:48, 
197039,7013,59838,12,1970/10/17 1:20,1970/10/17 2:20, 
197043,7016,59663,14,1970/11/8 2:05,1970/11/8 3:05, 
197129,7100,59663,10,1971/8/31 11:34,1971/8/31 12:34, 
197105,7102,59758,24,1971/5/3 13:04,1971/5/3 14:04, 
197110,7106,57957,13,1971/6/1 3:41,1971/6/1 4:41, 
197110,7106,59082,12,1971/6/1 10:22,1971/6/1 11:22, 
197110,7106,59431,14,1971/6/1 2:07,1971/6/1 3:07, 
197110,7106,59644,64,1971/5/30 22:28,1971/5/30 23:28, 
197110,7106,59663,13,1971/5/30 16:20,1971/5/30 17:20, 
197110,7106,59838,21,1971/5/30 7:10,1971/5/30 8:10, 
197112,7108,57993,18,1971/6/18 16:18,1971/6/18 17:18, 
197112,7108,58527,24,1971/6/19 15:20,1971/6/19 16:20, 
197112,7108,58725,12,1971/6/19 12:12,1971/6/19 13:12, 
197112,7108,58847,14,1971/6/17 22:54,1971/6/17 23:54, 
197112,7108,59082,11,1971/6/19 2:38,1971/6/19 3:38, 
197112,7108,59117,29,1971/6/18 19:53,1971/6/18 20:53, 
197112,7108,59265,61,1971/6/18 17:48,1971/6/18 18:48, 
197112,7108,59287,22,1971/6/18 14:33,1971/6/18 15:33, 
197112,7108,59293,23,1971/6/18 11:51,1971/6/18 12:51, 
197112,7108,59501,28,1971/6/18 1:37,1971/6/18 2:37, 
197112,7108,59663,17,1971/6/18 10:00,1971/6/18 11:00, 
197114,7109,59265,35,1971/6/29 18:49,1971/6/29 19:49, 
197114,7109,59287,14,1971/6/28 17:50,1971/6/28 18:50, 
197114,7109,59431,47,1971/6/27 17:40,1971/6/27 18:40, 
197114,7109,59501,21,1971/6/27 19:30,1971/6/27 20:30, 
197114,7109,59644,58,1971/6/28 10:27,1971/6/28 11:27, 
197114,7109,59758,36,1971/6/28 3:42,1971/6/28 4:42, 
197115,7110,59663,16,1971/7/5 12:09,1971/7/5 13:00, 
197115,7110,59758,14,1971/7/6 0:30,1971/7/7 0:40, 
197117,7112,59316,14,1971/7/12 22:07,1971/7/12 23:07, 
197117,7112,59431,13,1971/7/12 17:28,1971/7/12 18:26, 
197117,7112,59501,19,1971/7/13 5:02,1971/7/13 5:52, 
197117,7112,59758,45,1971/7/14 15:45,1971/7/14 16:45, 
197118,7113,57957,11,1971/7/17 12:35,1971/7/17 12:57, 
197118,7113,59211,13,1971/7/18 8:03,1971/7/18 9:03, 
197118,7113,59316,27,1971/7/17 6:23,1971/7/17 7:23, 
197118,7113,59431,20,1971/7/18 15:48,1971/7/18 16:42, 
197118,7113,59501,17,1971/7/17 4:30,1971/7/17 5:30, 
197119,7114,56964,13,1971/7/24 23:35,1971/7/25 0:35, 
197119,7114,56969,24,1971/7/24 8:02,1971/7/24 9:02, 
197119,7114,59007,10,1971/7/23 15:49,1971/7/23 16:49, 
197119,7114,59287,10,1971/7/22 14:09,1971/7/22 15:09, 
197119,7114,59293,17,1971/7/23 23:24,1971/7/24 0:24, 
197119,7114,59431,12,1971/7/22 22:38,1971/7/22 23:23, 
197119,7114,59501,19,1971/7/22 5:50,1971/7/22 6:50, 
197119,7114,59644,52,1971/7/23 2:26,1971/7/23 3:26, 
197119,7114,59663,16,1971/7/22 16:10,1971/7/22 17:10, 
197119,7114,59838,17,1971/7/23 11:47,1971/7/23 12:47, 
197121,7115,57993,22,1971/7/26 20:03,1971/7/26 21:03, 
197121,7115,59082,42,1971/7/26 21:38,1971/7/26 22:38, 
197121,7115,59117,16,1971/7/27 0:14,1971/7/27 1:14, 
197121,7115,59134,15,1971/7/27 7:50,1971/7/27 8:50, 
197121,7115,59287,15,1971/7/27 5:46,1971/7/27 6:46, 
197121,7115,59293,46,1971/7/26 19:26,1971/7/26 20:26, 
197121,7115,59316,39,1971/7/27 8:20,1971/7/27 9:20, 
197121,7115,59501,24,1971/7/27 1:38,1971/7/27 2:38, 
197123,7117,54753,10,1971/8/9 13:02,1971/8/9 14:02, 
197123,7117,54776,35,1971/8/9 8:40,1971/8/9 9:40, 
197125,7118,59287,18,1971/8/17 9:37,1971/8/17 10:37, 
197125,7118,59501,17,1971/8/17 3:08,1971/8/17 4:08, 
197127,7119,58477,12,1971/8/30 0:04,1971/8/31 0:56, 
197132,7122,58477,17,1971/9/19 2:41,1971/9/19 3:41, 
197135,7123,54776,18,1971/9/25 0:40,1971/9/25 1:40, 
197135,7123,58040,23,1971/9/24 13:30,1971/9/24 14:30, 
197135,7123,58150,11,1971/9/24 10:20,1971/9/24 11:20, 
197135,7123,58221,16,1971/9/24 10:33,1971/9/24 11:33, 
197135,7123,58238,12,1971/9/24 0:43,1971/9/24 1:43, 
197135,7123,58251,17,1971/9/23 15:03,1971/9/23 16:03, 
197135,7123,58457,34,1971/9/23 19:45,1971/9/23 20:45, 
